created,text,retwc,hashtag,followers,friends,subjectivity,polarity
2021-09-20 16:45:44,"b""RT @BlackSwan_875: ARMY, @BTS_twt always has #GotARMYRightBehindYou. But let's all get #ARMYvaccinatedtoo so they can have ARMY in front of\xe2\x80\xa6""",303,GotARMYRightBehindYou,1318,771,0.0,0.0
2021-09-20 16:45:42,b'waiting for my 2nd shot next week \xf0\x9f\x98\x97 better late than never right #ARMYvaccinatedtoo https://t.co/tjtkjxpvJ2',0,ARMYvaccinatedtoo,377,371,0.3271428571428571,0.011428571428571432
2021-09-20 16:45:39,"b'This is a silly picture, but I\xe2\x80\x99m grateful to have had the chance to get vaccinated back in March/April. \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c I was\xe2\x80\xa6 https://t.co/UsYFDI06Bh'",1,None,744,615,0.4375,-0.25
2021-09-20 16:45:37,"b'I can take the vaccination pledge...\n\nI, Adorable Representative MC for Youth, am fully vaccinated. If I am not cur\xe2\x80\xa6 https://t.co/URCAVDpIoe'",0,None,423,520,1.0,0.5
2021-09-20 16:45:35,"b'I take the following vaccination pledge...\n\nI, Adorable Representative MC for Youth, am fully vaccinated.\xe2\x80\xa6 https://t.co/pgcA5LUm5v'",6,None,2118,5003,0.55,0.25
2021-09-20 16:45:33,b'RT @bitchesstaygold: #ARMYvaccinatedtoo got fully vaxxed on sept 10\nYou before vaccine           after vaccine https://t.co/81dS2b2FOG',1,ARMYvaccinatedtoo,190,167,0.0,0.0
2021-09-20 16:45:32,b'RT @joonieesecret: #ARMYvaccinatedtoo .....\n\nMy all doses of vaccination is completed ....\xe2\x9c\x8c https://t.co/eEn0KitVWI',1,ARMYvaccinatedtoo,134,142,0.0,0.0
2021-09-20 16:45:31,b'Been double vaccinated for a bit more than a month now :) #ARMYvaccinatedtoo',0,ARMYvaccinatedtoo,37,291,0.5,0.3333333333333333
2021-09-20 16:45:28,b'RT @JlNSONYEONDAN: I\xe2\x80\x98ve been fully vaccinated since May &amp; I still continue to wear mask when I leave the house. I will do whatever I can no\xe2\x80\xa6',125,None,60,197,0.0,0.0
2021-09-20 16:45:26,"b""RT @BlackSwan_875: ARMY, @BTS_twt always has #GotARMYRightBehindYou. But let's all get #ARMYvaccinatedtoo so they can have ARMY in front of\xe2\x80\xa6""",303,GotARMYRightBehindYou,728,703,0.0,0.0
2021-09-20 16:45:24,b'#ARMYvaccinatedtoo .....\n\nMy all doses of vaccination is completed ....\xe2\x9c\x8c https://t.co/eEn0KitVWI',1,ARMYvaccinatedtoo,134,142,0.0,0.0
2021-09-20 16:45:23,"b""I'm fully vaccinated and ready to kiss my friends #ARMYvaccinatedtoo""",0,ARMYvaccinatedtoo,269,331,0.5,0.2
2021-09-20 16:45:23,"b'@UNICEF @BTS_twt Yes, I got my two vaccinations (Moderna) in March and April. I was able to get mine through my wor\xe2\x80\xa6 https://t.co/OngkX0GyOr'",0,None,385,899,0.625,0.5
2021-09-20 16:45:23,"b""RT @LetsBeGoodHuman: I'll take the vaccination pledge, wear a mask\n\nI, Adorable Representative MC for Youth, am fully vaccinated. If I am n\xe2\x80\xa6""",12,None,159,570,1.0,0.5
2021-09-20 16:45:22,"b'completed my dose last week! \xf0\x9f\x92\x89\n\nI, Adorable Representative MC for Youth, Am FULLY VACCINATED! \xf0\x9f\x92\x9c\n\n#ARMYvaccinatedtoo\xe2\x80\xa6 https://t.co/lwml5X8jvm'",0,ARMYvaccinatedtoo,612,301,0.5333333333333333,0.3125
2021-09-20 16:45:19,b'@0UTR0EG0 Fully vaccinated since last week \xf0\x9f\x8c\x9f#ArmyVaccinatedToo',0,ArmyVaccinatedToo,1322,1182,0.06666666666666667,0.0
2021-09-20 16:45:18,b'Fully vaxxed since June!!! #ArmyVaccinatedToo',0,ArmyVaccinatedToo,378,1384,0.0,0.0
2021-09-20 16:45:17,b'So proud of you @BTS_twt \n#UNGA #BTSatUNGA #ARMYvaccinatedtoo https://t.co/mILeAyCIGV',0,UNGA,3013,4896,1.0,0.8
