created,text,retwc,hashtag,followers,friends,subjectivity,polarity
2021-10-09 03:26:17,"b'RT @themohwgovjm: Vax sites will this weekend open across the island as the Ministry continues offering 1st, 2nd doses AstraZeneca &amp; the si\xe2\x80\xa6'",20,None,444,2262,0.25,0.0
2021-10-09 03:25:53,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,2275,2197,0.3333333333333333,0.0
2021-10-07 15:48:03,b'RT @YourAlberta: Albertans travelling to places that don\xe2\x80\x99t recognize AstraZeneca or mixed series vaccines can now get additional doses. \n\nB\xe2\x80\xa6',11,None,503,557,0.25,0.0
2021-10-07 15:48:00,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,3690,1573,0.06666666666666667,0.0
2021-10-07 15:47:51,"b'RT @AdamJSchwarz: Johnson says ""it was the private sector"" that developed the Covid vaccine. ""It was capitalism that ensured we had a vacci\xe2\x80\xa6'",5081,None,2144,3008,0.3375,0.05
2021-10-07 15:47:51,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,119,739,0.06666666666666667,0.0
2021-10-07 15:47:49,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,502,788,0.06666666666666667,0.0
2021-10-07 15:47:31,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,63,38,0.06666666666666667,0.0
2021-10-07 15:47:21,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,95,1043,0.06666666666666667,0.0
2021-10-07 15:46:47,"b'RT @AdamJSchwarz: Johnson says ""it was the private sector"" that developed the Covid vaccine. ""It was capitalism that ensured we had a vacci\xe2\x80\xa6'",5081,None,1058,1107,0.3375,0.05
2021-10-07 15:46:20,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,1075,232,0.06666666666666667,0.0
2021-10-07 15:46:18,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,116,383,0.06666666666666667,0.0
2021-10-07 15:46:14,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,102,269,0.06666666666666667,0.0
2021-10-07 15:46:12,"b'RT @livemint: The Pune-based pharma company SII has also been allowed to supply bulk #Covishield vaccine, which is equivalent to around 3 c\xe2\x80\xa6'",17,Covishield,3125,29,0.0,0.0
2021-10-07 15:45:44,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,1396,194,0.06666666666666667,0.0
2021-10-07 15:45:40,"b'@CRTV_web Le vaccin astraZeneca, le vaccin Sinopharm et le Vaccin Johnson and Johnson'",0,None,20,82,0.0,0.0
2021-10-07 15:45:19,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,518,348,0.06666666666666667,0.0
